SalesID,SalePrice,MachineID,datasource,auctioneerID,MachineHoursCurrentMeter,ProductSize,state,Drive_System,Enclosure,Forks,Ride_Control,Transmission,Hydraulics,Ripper,Tire_Size,Coupler,Track_Type,Undercarriage_Pad_Width,Stick_Length,Thumb,Pattern_Changer,Grouser_Type,ModelID_ma,fiModelDesc_ma,fiBaseModel_ma,fiSecondaryDesc_ma,fiProductClassDesc_ma,ProductGroup_ma,ProductGroupDesc_ma,MfgYear,fiManufacturerID,fiManufacturerDesc,PrimarySizeBasis,PrimaryLower,saledays
1496551,16500,840629,132,5,0,0,7,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,3537,465,190,12,11,3,3,1995,26,10,4,14.0,39988
1559108,37500,1423765,132,1,0,0,13,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,3542,471,191,26,11,3,3,2002,26,10,4,14.0,39077
1719516,28000,1416664,132,3,0,3,5,0,3,0,0,0,11,0,0,0,2,0,0,0,0,1,2151,2515,1053,0,31,12,12,2001,99,41,5,24.0,40715
1516849,74000,1020686,132,3,0,4,45,0,3,0,0,0,1,0,8,0,0,0,0,0,0,0,3855,1129,413,26,95,23,22,1985,26,10,1,175.0,39595
1732116,21000,1413731,132,1,0,3,23,0,1,0,0,0,11,0,0,0,2,12,11,0,0,1,492,2317,945,0,37,12,12,1987,103,43,5,40.0,38700
1395359,32000,1408889,132,1,0,3,44,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,3415,210,96,20,37,12,12,1990,26,10,5,40.0,37052
1682243,21000,1192462,132,10,2800,6,18,0,1,0,0,0,11,0,0,0,2,7,17,0,0,2,8714,1647,598,0,25,12,12,1995,74,27,5,14.0,40350
1720513,7500,1169173,132,1,0,5,49,0,1,0,0,0,11,0,0,0,1,0,0,0,0,1,8921,2475,1033,0,29,12,12,1995,99,41,5,2.0,38159
1643477,24000,1273308,132,1,0,4,48,0,3,0,0,6,1,0,0,0,0,0,0,0,0,0,4789,814,289,38,74,15,15,2005,43,37,1,105.0,39875
2421416,82500,1682218,136,0,0,3,30,0,3,0,0,0,4,0,0,0,2,0,0,0,0,2,23611,2219,926,0,30,12,12,2008,103,43,5,21.0,39889
1267332,45000,1160235,132,2,0,3,9,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,13310,1232,487,75,30,12,12,2005,25,9,5,21.0,40576
1505149,39000,1511568,132,1,0,2,37,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,4139,1514,536,36,77,15,15,1978,26,10,1,190.0,33321
1389418,65000,1367509,132,6,0,2,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3883,1147,419,12,100,23,22,1978,26,10,1,350.0,32614
1746510,30500,1155349,132,14,160,6,14,0,1,0,0,0,11,0,0,0,2,7,0,0,0,2,316,2136,909,0,42,12,12,1994,103,43,5,8.0,35963
1642669,22500,1309660,132,2,0,0,9,2,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4605,311,140,36,11,3,3,2004,43,37,4,14.0,40207
1253950,30000,1140906,132,21,0,0,19,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,3170,666,250,46,11,3,3,1990,25,9,4,14.0,35192
1481432,16500,1500825,132,1,0,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7291,1146,419,0,100,23,22,1973,26,10,1,350.0,33937
1261975,11750,1274385,132,2,0,0,30,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,3165,663,250,26,11,3,3,1983,25,9,4,14.0,35150
1306929,65000,1386729,132,19,0,2,5,0,3,0,0,6,1,1,0,0,0,0,0,0,0,0,4156,1550,543,47,79,15,15,1983,26,10,1,260.0,37580
2408545,40000,1220284,136,1,0,2,44,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,259,1456,533,33,77,15,15,1995,103,43,1,190.0,39168
1833082,16000,1100235,132,2,0,1,7,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,17843,2454,1020,0,101,23,22,2003,166,67,1,40.0,37819
1685719,81000,1412579,132,1,0,3,23,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,11614,1680,610,0,32,12,12,1993,74,27,5,28.0,35624
1203197,21500,1055213,121,3,3523,0,44,3,4,0,0,5,0,0,0,0,0,0,0,0,0,0,4605,311,140,36,11,3,3,2005,43,37,4,14.0,40379
1818516,62000,1539736,132,24,0,3,10,0,1,0,0,0,11,0,0,0,2,12,0,0,0,1,12182,2105,884,0,34,12,12,1984,129,53,5,33.0,32943
4354409,60000,1199731,172,1,6196,3,9,0,3,0,0,0,11,0,0,0,2,0,0,0,0,2,2165,2529,1063,0,34,12,12,2002,99,41,5,33.0,39858
1875384,8750,1119070,132,4,0,0,9,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,19324,137,63,0,62,11,10,2001,609,54,3,1251.0,39123
6292812,32500,1939025,149,1,0,5,41,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,15350,2866,1265,0,40,12,12,2006,74,27,5,6.0,40800
2554905,42000,1116886,149,1,14381,3,23,0,1,0,0,0,11,0,0,0,2,0,8,0,0,1,1276,384,159,0,34,12,12,1993,26,10,5,33.0,40629
1261400,10500,1453324,132,18,0,0,38,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,6788,660,250,0,11,3,3,1982,25,9,4,14.0,34235
1404040,20000,1512520,132,2,0,0,29,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,7110,464,190,0,11,3,3,1987,26,10,4,14.0,35292
1735123,9000,1513548,132,1,0,4,44,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,8976,598,233,0,94,23,22,1978,103,43,1,150.0,38692
1748443,32500,1173435,132,2,0,6,33,0,3,0,0,0,4,0,0,0,2,11,15,1,0,1,331,2146,913,0,24,12,12,1993,103,43,5,12.0,36698
1373835,14000,34305,132,1,0,5,9,0,1,0,0,0,4,0,0,2,1,0,0,0,1,1,7040,281,132,0,29,12,12,2001,26,10,5,2.0,38770
6272441,65000,1392919,149,1,0,4,22,0,3,0,0,6,1,0,0,0,0,0,0,0,0,0,1625,1494,528,60,75,15,15,2004,26,10,1,130.0,40720
1810850,10000,1092119,132,2,0,0,9,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,17311,2447,1013,0,64,11,10,2004,121,6,3,1601.0,39665
4286291,65000,338051,172,1,29085,4,23,0,3,0,1,0,1,0,8,0,0,0,0,0,0,0,85,1132,413,34,96,23,22,1994,26,10,1,200.0,39980
1337740,33500,1301276,132,18,0,3,30,0,1,0,0,0,4,0,0,0,2,12,0,0,0,2,1046,193,87,26,31,12,12,1991,26,10,5,24.0,36664
1796090,5500,1114090,132,4,0,0,9,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,5503,857,303,12,62,11,10,1991,121,6,3,1251.0,38759
4288695,94000,134891,172,1,5366,4,9,0,3,0,0,4,3,2,0,0,0,0,0,0,0,0,1625,1494,528,60,75,15,15,2006,26,10,1,130.0,40587
2244852,15500,177857,136,1,0,0,5,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3567,517,204,12,13,3,3,2001,26,10,4,16.0,39869
2315852,85000,305546,136,1,0,3,3,0,3,0,0,0,4,0,0,2,2,0,21,0,1,1,1169,346,149,20,30,12,12,2003,26,10,5,21.0,39679
1563676,31000,533454,132,8,0,6,24,0,1,0,0,0,4,0,0,0,1,0,0,0,1,1,1096,300,139,20,42,12,12,2003,26,10,5,8.0,38971
1474834,19000,1168938,132,13,0,1,43,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,7257,1071,390,0,103,23,22,1979,26,10,1,60.0,34410
1885157,27500,1250009,132,1,0,5,45,0,1,0,0,0,4,0,0,0,1,0,0,0,0,1,20093,2620,1137,0,40,12,12,2007,750,65,5,6.0,40596
2345065,10000,1721861,136,1,0,3,49,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,4823,928,322,26,32,12,12,1996,43,37,5,28.0,39888
1712130,15000,1142445,132,1,0,5,44,0,1,0,0,0,4,0,0,0,2,0,0,0,0,1,24767,942,335,0,33,12,12,2007,92,36,5,3.0,39895
1481028,10000,1529385,132,2,0,2,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7291,1146,419,0,100,23,22,1969,26,10,1,350.0,34736
1594695,25000,1403901,132,1,0,6,20,0,3,0,0,0,4,0,0,0,2,0,18,0,0,1,4675,574,223,30,24,12,12,1996,43,37,5,12.0,38992
1259409,8500,1264668,132,23,0,0,38,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,6788,660,250,0,11,3,3,1977,25,9,4,14.0,33731
1352390,60000,602993,132,4,0,4,9,0,4,0,0,4,3,0,0,0,0,0,0,0,0,0,1596,1430,522,56,74,15,15,2001,26,10,1,105.0,38759
1263972,15000,1164229,132,1,0,0,25,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,3209,799,283,0,14,3,3,1985,25,9,0,0.0,35897
1495937,29000,1141012,132,6,0,0,3,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3537,465,190,12,11,3,3,1994,26,10,4,14.0,35739
1163865,21000,1042894,121,3,2600,5,3,0,3,0,0,0,4,0,0,0,1,4,0,0,0,1,36013,503,199,0,40,12,12,2002,121,6,5,6.0,40694
1299623,18500,1449371,132,2,0,4,7,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,1605,1480,528,26,75,15,15,1979,26,10,1,130.0,37819
1151049,17500,1040730,121,3,5065,0,19,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,3170,666,250,46,11,3,3,1992,25,9,4,14.0,38965
1511015,65000,1251661,132,24,0,3,10,0,1,0,0,0,11,0,0,0,2,0,4,0,0,1,7018,227,103,0,39,12,12,1975,26,10,5,50.0,32707
1641860,28000,1165715,132,1,0,0,3,2,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4605,311,140,36,11,3,3,2004,43,37,4,14.0,39559
1789345,6500,1126990,132,16,0,0,35,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,9548,856,303,0,62,11,10,1984,121,6,3,1251.0,38467
6287619,22500,1833958,149,1,0,0,35,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,4764,744,268,38,81,15,15,2003,43,37,1,85.0,40806
1483353,9500,1406971,132,1,0,0,44,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3771,1081,396,12,105,23,22,1968,26,10,1,90.0,32973
1497563,64000,1093347,132,1,0,4,9,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,77,1109,407,34,94,23,22,1994,26,10,1,150.0,36135
1281733,17000,1208430,132,25,0,0,5,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3170,666,250,46,11,3,3,1989,25,9,4,14.0,34914
1307276,16000,715496,132,1,0,6,5,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,7001,169,82,0,27,12,12,1983,26,10,5,16.0,35682
2219846,25000,1081229,136,1,0,0,20,0,1,1,0,0,1,0,5,0,0,0,0,0,0,0,4331,1862,720,12,91,23,22,1989,26,10,1,110.0,39720
2545874,37000,1443448,149,1,0,0,44,0,3,0,0,0,5,0,3,0,0,0,0,0,0,0,3362,55,22,36,51,7,7,1981,26,10,1,145.0,40372
1459606,10000,1120285,132,24,0,0,10,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,7428,1292,509,0,78,15,15,1974,26,10,1,20.0,32707
6308124,13500,539567,149,8,0,1,24,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,16808,2416,984,70,101,23,22,2005,106,44,1,40.0,40861
4246441,44000,2275156,172,1,5367,3,9,0,3,0,0,0,4,0,0,0,2,0,0,2,0,2,6917,1240,495,0,34,12,12,2003,25,9,5,33.0,40679
1735082,25000,1433154,132,3,0,0,5,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,205,1328,514,30,80,15,15,1987,103,43,1,75.0,39763
1383583,46000,804280,132,2,0,0,32,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,13776,1352,509,20,78,15,15,2000,26,10,1,20.0,37266
2397577,14750,1404594,136,4,0,4,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16403,1817,691,0,58,9,9,2007,103,43,5,40.0,39487
2686562,30000,1785485,149,1,0,4,28,0,3,0,0,0,1,0,8,0,0,0,0,0,0,0,111,1068,377,105,98,23,22,1993,95,40,1,250.0,40624
4251433,16500,2269660,172,1,2180,0,28,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,25175,657,248,59,10,3,3,2005,25,9,4,0.0,40394
1551134,66000,229530,132,8,0,6,24,0,3,0,0,0,11,0,0,0,2,7,2,0,1,2,1130,331,145,20,25,12,12,2004,26,10,5,14.0,39594
1209242,33000,1047703,121,3,2677,0,4,2,3,1,0,6,0,0,0,0,0,0,0,0,0,0,3542,471,191,26,11,3,3,2002,26,10,4,14.0,40512
4298215,34000,880890,172,1,2711,0,49,0,4,0,0,6,3,1,0,0,0,0,0,0,0,0,4116,1420,522,36,81,15,15,2003,26,10,1,85.0,39979
1373602,105000,1446955,132,6,0,2,33,0,4,0,0,6,2,0,0,0,0,0,0,0,0,0,4140,1516,536,38,77,15,15,1988,26,10,1,190.0,34624
2542820,27000,34097,149,26,0,4,1,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,1597,1431,522,56,74,15,15,1996,26,10,1,105.0,40602
1530032,125000,205436,132,19,0,0,31,0,3,0,0,0,6,3,3,0,0,0,0,0,0,0,23931,57,22,38,52,7,7,1999,26,10,1,170.0,38510
1499836,25000,1096627,132,16,3906,0,14,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,3537,465,190,12,11,3,3,1994,26,10,4,14.0,36606
2409494,8500,1433107,136,1,0,0,3,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,11895,1280,507,9,78,15,15,1989,103,43,1,20.0,39679
1634493,19000,1107794,132,1,0,0,10,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4604,309,140,30,11,3,3,1999,43,37,4,14.0,38593
1260287,9500,1437110,132,1,0,0,49,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3164,662,250,20,11,3,3,1979,25,9,4,14.0,37787
1783768,12000,623918,132,1,0,3,6,0,1,0,0,0,4,0,0,0,2,0,0,2,0,1,9388,2018,817,0,32,12,12,1987,111,47,5,28.0,36796
1446999,49000,492105,132,6,0,0,44,0,1,0,0,0,5,3,0,0,0,0,0,0,0,0,3362,55,22,36,51,7,7,1985,26,10,1,145.0,36212
1628513,30000,1170193,132,1,0,3,44,0,3,0,0,0,11,0,0,0,2,0,3,0,0,1,14319,431,173,20,34,12,12,2002,43,37,5,33.0,39874
1597593,10500,1177939,132,1,0,0,44,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,8089,454,187,0,12,3,3,1979,43,37,4,15.0,35479
2205635,15000,1415100,136,1,0,0,20,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0,3170,666,250,46,11,3,3,1989,25,9,4,14.0,39538
1724021,22000,1339685,132,12,0,3,41,0,1,0,0,0,11,0,0,0,2,0,0,2,0,1,11862,2507,1049,48,28,12,12,1997,99,41,5,19.0,40497
1265278,5300,1460432,132,18,0,0,30,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3112,114,52,20,64,11,10,1986,25,9,3,1601.0,36664
1383924,71000,158234,132,1,0,0,10,0,3,0,0,0,5,0,3,0,0,0,0,0,0,0,3358,41,14,38,50,7,7,1995,26,10,1,130.0,38307
1166948,23500,1024999,121,3,1371,5,33,0,3,0,0,0,4,0,0,2,1,3,0,0,0,1,5857,1623,586,13,38,12,12,2003,176,76,5,5.0,39399
1494113,33000,258379,132,1,0,4,35,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,1586,1425,522,38,75,15,15,1995,26,10,1,130.0,38703
1265651,54000,1104539,132,1,0,4,9,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,3085,18,11,38,74,15,15,2005,25,9,1,105.0,39497
1276998,14000,1276940,132,17,0,0,49,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,3160,619,239,30,78,15,15,1993,25,9,1,20.0,37598
2454342,19000,1782514,136,1,0,0,44,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,18111,1201,463,0,10,3,3,2003,176,76,4,0.0,40334
1189728,26000,398898,121,3,8281,4,38,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,1597,1431,522,56,74,15,15,1999,26,10,1,105.0,39931
1344210,19000,1371673,132,1,0,4,44,0,4,0,0,0,1,0,6,0,0,0,0,0,0,0,7277,1105,407,0,94,23,22,1981,26,10,1,150.0,38622
1612507,22000,1261430,132,1,0,0,44,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,4862,2628,1145,38,89,23,22,2003,43,37,1,100.0,39678
1460190,18500,1347023,132,1,0,0,13,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,7428,1292,509,0,78,15,15,1979,26,10,1,20.0,34961
1719503,51000,1458268,132,7,0,3,1,0,3,0,0,0,11,0,0,0,2,14,20,0,0,2,2151,2515,1053,0,31,12,12,2002,99,41,5,24.0,39237
1488710,58000,1196160,132,10,0,3,18,0,1,0,0,0,11,0,0,0,2,14,0,0,0,2,7070,340,149,0,30,12,12,1994,26,10,5,21.0,36031
1764127,44000,1223688,132,4,0,4,9,0,4,0,0,0,1,0,0,2,0,0,0,0,0,0,12003,2746,1209,0,94,23,22,2000,103,43,1,150.0,37660
1616459,9500,1545764,132,11,0,0,24,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4601,306,140,12,11,3,3,1984,43,37,4,14.0,36066
4297554,13000,2302060,172,1,3013,5,13,0,1,0,0,0,4,0,0,0,1,0,0,1,0,1,13395,286,133,0,33,12,12,2004,26,10,5,3.0,40754
1683747,23000,1448823,132,20,0,3,4,0,3,0,0,0,11,0,0,0,2,12,0,0,0,2,15044,1660,601,0,28,12,12,1995,74,27,5,19.0,38306
1457884,47500,123441,132,1,0,2,43,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,4147,1541,538,46,79,15,15,1981,26,10,1,260.0,34583
1751812,23500,1528558,132,5,0,5,35,0,1,0,0,0,11,0,0,2,2,7,0,0,0,1,2291,2367,955,69,40,12,12,2001,103,43,5,6.0,39218
1266149,17000,1362741,132,14,0,3,14,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,6550,5,5,0,28,12,12,1990,25,9,5,19.0,37237
1638252,22500,1517587,132,1,0,0,44,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4604,309,140,30,11,3,3,2000,43,37,4,14.0,39573
1633763,20000,1095667,132,1,0,0,5,2,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4604,309,140,30,11,3,3,1999,43,37,4,14.0,39664
2302706,12000,382571,136,1,2090,5,3,0,1,0,0,0,4,0,0,2,1,0,0,0,0,1,13398,292,137,0,38,12,12,2004,26,10,5,5.0,39936
1287765,20000,1394445,132,1,0,0,24,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3171,668,250,47,11,3,3,1997,25,9,4,14.0,37514
4336221,60000,2296855,172,1,7995,3,41,0,3,0,0,0,4,0,0,0,2,0,0,0,0,2,15310,2855,1258,0,34,12,12,2002,74,27,5,33.0,40799
1191148,76000,771474,121,3,2499,3,9,0,3,0,0,0,11,0,0,0,2,0,0,2,1,1,1218,369,155,20,32,12,12,2005,26,10,5,28.0,39973
1746987,16500,1158777,132,1,0,0,35,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,183,1298,511,30,78,15,15,1996,103,43,1,20.0,38608
1346849,35000,1418941,132,1,0,4,43,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,1605,1480,528,26,75,15,15,1982,26,10,1,130.0,34077
2293948,30000,253272,136,1,0,0,41,2,4,1,0,6,0,0,0,0,0,0,0,0,0,0,3542,471,191,26,11,3,3,2004,26,10,4,14.0,39782
2300822,73500,1745671,136,0,0,3,48,0,3,0,0,0,11,0,0,0,2,0,0,0,1,1,1218,369,155,20,32,12,12,2005,26,10,5,28.0,40135
1442959,36000,1291236,132,1,0,0,13,0,1,1,0,0,1,0,5,2,0,0,0,0,0,0,4328,1859,718,34,89,23,22,1994,26,10,1,100.0,38321
1827576,9000,1342166,132,1,0,0,13,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,5780,45,19,26,62,11,10,2000,160,63,3,1251.0,36962
1206448,22000,1041271,121,3,7423,0,44,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,222,1366,519,63,81,15,15,2000,103,43,1,85.0,40442
1755897,72500,1293935,132,1,0,2,44,0,3,0,0,6,1,0,0,0,0,0,0,0,0,0,259,1456,533,33,77,15,15,2000,103,43,1,190.0,37509
1585750,37500,1437864,132,1,1545,0,9,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,22114,543,207,44,78,15,15,2005,43,37,1,20.0,39363
2256339,18000,1398531,136,1,0,0,9,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,108,1350,509,20,78,15,15,1995,26,10,1,20.0,40222
1690908,24000,1174013,132,12,0,6,41,0,3,0,0,0,11,0,0,0,2,0,0,0,0,1,11586,1633,593,0,42,12,12,1995,74,27,5,8.0,38006
1363813,13000,1392905,132,13,0,0,43,0,1,1,0,0,1,0,5,0,0,0,0,0,0,0,7267,1092,400,0,89,23,22,1979,26,10,1,100.0,38967
1282560,19000,1332845,132,10,0,0,18,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3170,666,250,46,11,3,3,1990,25,9,4,14.0,35822
1388695,28000,600666,132,1,0,0,44,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3538,466,190,20,11,3,3,2000,26,10,4,14.0,38305
1801552,6000,1322649,132,1,0,0,44,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,9550,882,310,0,62,11,10,1996,121,6,3,1251.0,38327
1524891,77000,801067,132,1,0,3,9,0,3,0,0,0,11,0,0,0,2,0,21,0,0,1,1177,353,149,0,30,12,12,1996,26,10,5,21.0,36570
1581419,20000,1002204,132,14,0,3,14,0,1,0,0,0,11,0,0,0,2,13,0,0,0,2,1936,923,321,26,30,12,12,1988,43,37,5,21.0,37419
1370430,20000,1529802,132,24,0,2,10,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,4146,1540,538,38,79,15,15,1974,26,10,1,260.0,32622
1456983,56500,1311355,132,4,0,2,18,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,4147,1541,538,46,79,15,15,1979,26,10,1,260.0,32617
2393334,25000,1509017,136,1,2732,6,49,0,1,0,0,0,4,0,0,2,2,0,17,1,0,1,8865,1868,724,0,24,12,12,2005,92,36,5,12.0,39979
1719972,13500,1506307,132,1,0,6,44,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,16204,1892,737,0,24,12,12,1982,99,41,5,12.0,36233
1491533,37000,1078661,132,1,0,0,44,0,4,0,0,6,2,0,0,0,0,0,0,0,0,0,4107,1389,518,38,81,15,15,1987,26,10,1,85.0,35694
1437598,32000,1490331,132,2,0,0,51,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,108,1350,509,20,78,15,15,1994,26,10,1,20.0,36838
1364076,16000,1213203,132,1,0,0,6,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,7267,1092,400,0,89,23,22,1981,26,10,1,100.0,37689
1671076,8750,1357926,132,18,0,0,38,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0,8585,635,241,0,11,3,3,1980,55,20,4,14.0,35131
1568291,34000,1035771,132,3,3,6,5,0,1,0,0,0,4,0,0,0,2,0,0,0,0,1,1111,318,141,20,23,12,12,2007,26,10,5,11.0,40085
1607661,56000,1229698,132,1,0,4,6,0,3,0,1,0,1,0,6,0,0,0,0,0,0,0,4735,716,260,36,94,23,22,1994,43,37,1,150.0,37348
1291786,13000,1126117,132,1,0,0,37,2,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3190,685,251,82,12,3,3,1997,25,9,4,15.0,39950
1347251,31000,1221004,132,1,0,4,49,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,7271,1095,401,0,93,23,22,1986,26,10,1,135.0,38439
1277004,22000,1106170,132,2,0,0,35,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,3160,619,239,30,78,15,15,1993,25,9,1,20.0,36846
2408269,21000,1056306,136,1,0,0,9,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,259,1456,533,33,77,15,15,1985,103,43,1,190.0,39858
1600773,11000,1550426,132,8,0,0,9,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,4697,606,236,20,89,23,22,1983,43,37,1,100.0,39127
1394909,57000,512348,132,19,0,3,5,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,3415,210,96,20,37,12,12,1988,26,10,5,40.0,38602
1755004,24000,1485810,132,1,0,2,20,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,265,1465,533,67,77,15,15,1996,103,43,1,190.0,38698
1641755,27000,1155320,132,2,0,0,9,2,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4605,311,140,36,11,3,3,2004,43,37,4,14.0,39842
2256173,25000,876595,136,1,10542,3,49,0,1,0,0,0,11,0,0,0,2,0,0,1,0,1,3407,192,87,26,31,12,12,1991,26,10,5,24.0,40301
2287096,125000,994039,136,1,0,0,6,0,3,0,0,0,9,3,3,0,0,0,0,0,0,0,23937,82,32,38,52,7,7,2006,26,10,1,170.0,40043
1740328,23000,1275260,132,6,0,2,17,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,16640,2375,957,96,40,12,12,2008,103,43,5,6.0,34678
1599355,22000,1224762,132,24,0,4,10,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,8346,978,357,0,76,15,15,1981,43,37,1,160.0,32943
4315075,62500,2302286,172,1,4555,3,49,0,1,0,0,0,4,0,0,0,2,0,0,1,0,1,14272,131,59,20,28,12,12,2006,43,37,5,19.0,40496
1278251,45000,1389293,132,2,0,0,35,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3199,706,259,12,92,23,22,1995,25,9,1,120.0,36370
1250239,11000,1521788,132,1,0,3,49,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,6531,415,170,0,39,12,12,1980,23,7,5,50.0,33029
1273471,8000,1166696,132,4,0,0,29,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,6633,112,51,0,63,11,10,1999,25,9,3,1351.0,37793
1488518,39000,786831,132,1,0,6,9,0,3,0,0,0,11,0,0,0,2,0,0,0,0,1,3463,317,141,12,23,12,12,1999,26,10,5,11.0,38032
1511870,12500,1445488,132,10,0,0,18,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,7464,1397,522,0,81,15,15,1972,26,10,1,85.0,35171
2421627,45000,1287752,136,1,2262,0,5,0,3,0,0,0,1,0,6,1,0,0,0,0,0,0,35970,2733,1205,1,92,23,22,2005,103,43,1,120.0,39951
1774168,103000,1193713,132,2,0,6,51,0,3,0,0,0,11,0,0,0,2,0,21,0,0,1,385,2208,925,0,27,12,12,1992,103,43,5,16.0,37931
1706644,11000,1186753,132,2,0,5,44,0,1,0,0,0,11,0,0,0,1,0,0,0,0,1,16015,2084,868,0,22,12,12,2005,92,36,5,0.0,38670
1801801,7250,1097702,132,2,0,0,9,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,9550,882,310,0,62,11,10,1997,121,6,3,1251.0,37289
2633827,55000,1880043,149,1,7657,0,14,0,1,0,1,0,1,0,6,0,0,0,0,0,0,0,4702,612,236,44,92,23,22,2005,43,37,1,120.0,40429
1275388,7250,1130826,132,4,0,0,9,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3112,114,52,20,64,11,10,1996,25,9,3,1601.0,39488
